,Artist,Title,Duration(m),acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,valence,Popularity
565,Metallica,Through The Never,4.073333333333333,0.00742,0.391,0.929,0.382,4,0.183,-6.773,0,0.0426,93.919,4,https://api.spotify.com/v1/tracks/1pHHcGYTlIc47MQv031XF9,0.524,4
566,Metallica,Nothing Else Matters,6.478883333333333,0.0505,0.558,0.364,5.02e-06,4,0.0753,-11.258,0,0.0265,142.171,3,https://api.spotify.com/v1/tracks/3ZFwuJwUpIl0GeXsvF1ELf,0.17,27
567,Metallica,Of Wolf And Man,4.276666666666666,0.000881,0.627,0.752,0.0299,5,0.105,-7.691,1,0.0346,121.775,4,https://api.spotify.com/v1/tracks/1p9K2Qfhwvgi3hU9YV8Qd8,0.472,5
568,Metallica,The God That Failed,5.142216666666667,0.000477,0.563,0.8,0.000523,8,0.118,-6.565,1,0.039,83.09,4,https://api.spotify.com/v1/tracks/4m7SprdGbCH9ifPX5SbdNA,0.431,2
569,Metallica,My Friend Of Misery,6.827333333333334,0.000297,0.584,0.816,0.0151,9,0.102,-8.101,0,0.0346,119.534,4,https://api.spotify.com/v1/tracks/3vqsRpkzpPnOyQr18063s0,0.361,3
570,Metallica,The Struggle Within,3.898216666666667,0.000447,0.475,0.924,0.0408,0,0.227,-7.351,1,0.0502,98.843,4,https://api.spotify.com/v1/tracks/09pfTo6hoCr3biYPK8ZXvc,0.513,1
571,Breaking Benjamin,Blood,3.152,4.55e-05,0.478,0.971,3.9e-05,4,0.312,-2.736,0,0.076,90.522,4,https://api.spotify.com/v1/tracks/3ervNZPgzux3d097mj6V1U,0.304,39
572,Seether,Let You Down,4.170216666666667,2.27e-05,0.474,0.825,0.0944,2,0.0856,-4.401,1,0.0299,83.961,4,https://api.spotify.com/v1/tracks/0bKbN288jXK5tKxnEGK8xL,0.615,57
573,Machine Head,Now I Lay Thee Down,5.577333333333334,9.7e-05,0.182,0.954,0.00599,7,0.0383,-6.137,1,0.132,172.017,3,https://api.spotify.com/v1/tracks/65GqoNsz3q6GMW9AXjv8mz,0.321,40
574,Protest The Hero,Bloodmeat,3.9031,8.48e-05,0.321,0.987,0.00623,11,0.316,-5.009,1,0.197,130.674,4,https://api.spotify.com/v1/tracks/2oeSHjGrjoxlTAOOEGeePI,0.207,41
575,Protest The Hero,Mist,5.874216666666666,0.00397,0.272,0.921,8.74e-05,8,0.176,-5.226,1,0.0858,141.814,4,https://api.spotify.com/v1/tracks/5N2EQBTcMyqnYmyF7kl1yI,0.065,34
576,From Ashes to New,Through It All,3.550866666666667,0.00355,0.524,0.944,7.55e-06,5,0.0362,-5.151,0,0.145,74.994,4,https://api.spotify.com/v1/tracks/4Vai27xbSu7N9K7RNxVmG8,0.494,62
577,From Ashes to New,My Fight,3.35565,0.000994,0.498,0.972,0.0,8,0.213,-3.443,1,0.196,74.99,4,https://api.spotify.com/v1/tracks/5HDG2PPLki6wowJvZbAH9d,0.334,60
578,From Ashes to New,Land Of Make Believe,3.1985,0.000336,0.512,0.97,0.000699,0,0.347,-4.403,1,0.0561,92.051,4,https://api.spotify.com/v1/tracks/1WcWPZsclEIjU4w9y2nO4w,0.358,54
579,From Ashes to New,Every Second,3.575466666666667,0.00193,0.542,0.945,6.19e-06,3,0.156,-4.696,1,0.0678,154.987,4,https://api.spotify.com/v1/tracks/16EpIUM2ctRKZBltHR2Jrb,0.311,56
580,Linkin Park,From The Inside,2.8988833333333335,0.042,0.466,0.965,0.0,1,0.101,-2.597,0,0.0904,95.028,3,https://api.spotify.com/v1/tracks/697M5JB8FDIyRXEXgl1pBZ,0.453,62
581,Linkin Park,Papercut,3.0811,0.00022,0.524,0.939,0.0,9,0.623,-3.994,1,0.113,150.184,4,https://api.spotify.com/v1/tracks/1Vej0qeQ3ioKwpI6FUbRv1,0.661,72
582,Metallica,"Damage, Inc.",5.494433333333333,0.000414,0.38,0.872,0.543,11,0.0712,-9.062,0,0.168,91.95,4,https://api.spotify.com/v1/tracks/0wGZZWwMpkdpxio6sUaryz,0.164,3
583,Shinedown,Diamond Eyes [Boom-Lay Boom-Lay Boom],5.601866666666667,0.000254,0.516,0.884,0.000347,2,0.0478,-3.706,0,0.0448,107.96,4,https://api.spotify.com/v1/tracks/1PLMK1ui86iHHG3FM1N7ue,0.448,64
584,Bullet For My Valentine,You Want a Battle? (Here's a War),4.24355,3.21e-05,0.295,0.98,0.0,2,0.359,-4.075,0,0.0854,134.335,4,https://api.spotify.com/v1/tracks/1KCAEG6JcsTzi8ddZzs0nk,0.283,65
585,Linkin Park,Don't Stay,3.132216666666667,0.00153,0.488,0.995,0.0,1,0.911,-3.096,0,0.108,90.058,4,https://api.spotify.com/v1/tracks/27gUeiai56GKF6TxvmPJut,0.679,56
586,Linkin Park,No More Sorrow,3.695333333333333,0.00316,0.571,0.934,6.21e-06,3,0.197,-4.22,0,0.0531,132.594,4,https://api.spotify.com/v1/tracks/4CWhc9FaMMfBTt4ANjfbOf,0.409,63
587,Cruel Hand,Deep Six Hole,1.6362166666666667,2.59e-06,0.498,0.921,0.116,4,0.0834,-4.43,1,0.0462,75.003,4,https://api.spotify.com/v1/tracks/2SuXuJPplVEAMGt8jPxayC,0.639,29
588,Disturbed,Façade,3.752,9.36e-05,0.572,0.969,0.00385,0,0.0758,-3.391,1,0.0719,136.016,4,https://api.spotify.com/v1/tracks/4uxh8UgysQrm5jUfIMNeJb,0.568,52
589,Bad Wolves,Zombie,4.24675,0.00756,0.448,0.826,0.0,2,0.117,-3.244,0,0.0319,77.093,4,https://api.spotify.com/v1/tracks/1vNoA9F5ASnlBISFekDmg3,0.19,80
590,Disturbed,Droppin' Plates,3.812,0.000219,0.576,0.956,2.31e-06,1,0.106,-3.53,1,0.0498,144.113,4,https://api.spotify.com/v1/tracks/2kxwahjnNGkqBWgHs8pHdk,0.706,53
591,Linkin Park,Bleed It Out,2.772883333333333,0.114,0.529,0.967,0.0,1,0.61,-3.647,0,0.0508,140.127,4,https://api.spotify.com/v1/tracks/0UFDKFqW2oGspYeYqo9wjA,0.596,73
592,Linkin Park,Breaking The Habit,3.2817666666666665,0.108,0.579,0.849,0.0,4,0.0909,-5.218,0,0.0303,100.021,4,https://api.spotify.com/v1/tracks/4HcDu9IGRCvSTJE4yW5Ugv,0.581,60
593,Linkin Park,In The End,3.61555,0.0103,0.542,0.853,0.0,3,0.108,-6.407,0,0.0498,105.256,4,https://api.spotify.com/v1/tracks/60a0Rd6pjrkxjPbaKzXjfq,0.37,83
594,Velvet Revolver,Fall to Pieces,4.520666666666667,0.000429,0.464,0.887,0.333,6,0.126,-4.65,1,0.0499,132.759,4,https://api.spotify.com/v1/tracks/2amzrvbxYiq8AxGntIiw5V,0.23,61
595,Stone Sour,Absolute Zero,3.8306666666666667,0.000108,0.552,0.988,0.309,1,0.846,-2.555,0,0.0787,139.941,4,https://api.spotify.com/v1/tracks/14EORgkbXqIx5K4Haucmnb,0.619,68
596,Chevelle,The Clincher,3.7291166666666666,7.66e-05,0.263,0.939,0.000364,1,0.374,-4.648,1,0.0834,175.293,4,https://api.spotify.com/v1/tracks/3tQ6LmYZeoJ4dwkZ3IGoSj,0.408,53
597,Every Time I Die,It Remembers,3.721033333333333,2.55e-05,0.262,0.88,0.0311,5,0.868,-5.006,0,0.0678,107.935,3,https://api.spotify.com/v1/tracks/7prBRHezRILw1WbJJTQi2w,0.584,50
598,Papa Roach,Not Listening,3.1637666666666666,0.012,0.39,0.962,0.0,3,0.12,-3.304,0,0.0907,164.159,4,https://api.spotify.com/v1/tracks/5PLPeX9yiG1ZE97IvdDD3o,0.37,43
599,Avenged Sevenfold,Blinded In Chains,6.574433333333333,9.79e-05,0.245,0.961,0.00433,2,0.164,-4.223,0,0.0852,96.0,4,https://api.spotify.com/v1/tracks/39ZiU2QVBvDQzeepJjg8tp,0.574,57
600,System Of A Down,Tentative,3.6088833333333334,0.0448,0.305,0.962,0.0,1,0.37,-2.076,0,0.0988,158.618,4,https://api.spotify.com/v1/tracks/11WZXXvGyrtUBp15TtojxA,0.0797,55
601,Seether,Dead Seeds,4.049266666666667,9.86e-05,0.302,0.906,0.000987,7,0.0731,-5.078,1,0.0402,135.905,4,https://api.spotify.com/v1/tracks/7yZvBBrIUR8K91EVgeXrKO,0.74,27
602,Seether,Here And Now,3.9264833333333335,4.15e-05,0.54,0.897,0.0,7,0.169,-5.258,1,0.0311,110.037,4,https://api.spotify.com/v1/tracks/7gZH5IsLkD8urdTd1rOnhL,0.346,31
603,Puddle Of Mudd,Psycho,3.510883333333333,0.00838,0.58,0.911,0.0,1,0.241,-3.467,1,0.0634,126.046,4,https://api.spotify.com/v1/tracks/3e2KBwxibC1rq4bA5TNKW2,0.433,52
604,Breaking Benjamin,Until The End,4.207766666666667,0.000268,0.507,0.935,0.0,1,0.169,-4.371,1,0.076,100.491,3,https://api.spotify.com/v1/tracks/1BFEMnvVOmnTF9RPUArrT3,0.42,44
605,Seether,Fade Out,3.9034833333333334,6.09e-05,0.415,0.941,0.0,6,0.27,-5.141,0,0.0518,183.935,4,https://api.spotify.com/v1/tracks/1yEF30wqgXkNtiocMd0zLq,0.764,35
